"Sample"	"NSlikelihood"	"posterior"	"likelihood"	"prior"	"treeLikelihood.file62de10df788e"	"TreeHeight"	"ucldMean"	"ucldStdev"	"rate.mean"	"rate.variance"	"rate.coefficientOfVariation"	"BirthDeath"	"BDBirthRate"	"BDDeathRate"	"logP.mrca.auto_name_1.."	"mrca.age.auto_name_1."
"191"	190	-3769.33575071857	-3877.52554155512	-3769.33575071857	-108.189790836552	-3769.33575071857	14.998774241296	0.0705537520373814	0.0112740675546389	0.0705825337275894	5.668719353274e-07	0.0106746930766623	-115.483956152817	0.153155320634516	0.0107322812791971	5.23757454555629	14.998774241296
"192"	191	-3769.13020048087	-3873.97071640305	-3769.13020048087	-104.840515922181	-3769.13020048087	14.998774241296	0.0705537520373814	0.00836133601368761	0.0704858624209771	2.47447786701027e-07	0.00705651259963043	-112.279915741773	0.183254218737832	0.0234879201094816	5.23757454555629	14.998774241296
"193"	192	-3768.77658885103	-3873.64255334329	-3768.77658885103	-104.865964492256	-3768.77658885103	14.998774241296	0.0705537520373814	0.0525160822154975	0.0704161685685479	1.11836495813944e-05	0.0474861000344042	-111.343760139893	0.235799601167078	0.0545505886742196	5.23757454555629	14.998774241296
"194"	193	-3768.33982632765	-3872.36161658034	-3768.33982632765	-104.02179025269	-3768.33982632765	14.998774241296	0.0705537520373814	0.0851552549563161	0.0714755202730697	3.7249923955342e-05	0.0870515534736369	-110.191583256377	0.202032142748062	0.0378232323625156	5.23757454555629	14.998774241296
"195"	194	-3765.53885844739	-3874.70717062617	-3765.53885844739	-109.168312178782	-3765.53885844739	14.998774241296	0.0705537520373814	0.136960447921134	0.0704700965714972	8.69257975429111e-05	0.135227667433764	-114.983664507646	0.162261834983512	0.0346159497637612	5.23757454555629	14.998774241296
"196"	195	-3762.22829700454	-3867.70633952365	-3762.22829700454	-105.478042519106	-3762.22829700454	14.998774241296	0.0705537520373814	0.0756653622236329	0.0711341378751346	2.68430753695343e-05	0.0737843276296059	-111.727083530985	0.225370337575117	0.0892438701788579	5.23757454555629	14.998774241296
"197"	196	-3762.20184430294	-3867.11969648091	-3762.20184430294	-104.917852177976	-3762.20184430294	14.998774241296	0.0741099215502708	0.049399973728888	0.0746532305484848	1.28050864250686e-05	0.0482845610010218	-111.431969778265	0.214396454243854	0.0334971701146854	5.23757454555629	14.998774241296
"198"	197	-3758.36355801983	-3861.01112579941	-3758.36355801983	-102.647567779584	-3758.36355801983	14.998774241296	0.0741099215502708	0.0123951484741223	0.0742660895278887	9.06484588383803e-07	0.0128352220995329	-109.895151657959	0.205329609873605	0.269316531272026	5.23757454555629	14.998774241296
"199"	198	-3758.33012439005	-3862.95275252559	-3758.33012439005	-104.622628135545	-3758.33012439005	14.998774241296	0.0741099215502708	0.0431941122713263	0.0744707596806768	1.00394956852686e-05	0.0425879934131272	-111.214802419016	0.161627163085547	0.509393451437059	5.23757454555629	14.998774241296
"200"	199	-3758.06010928147	-3864.85128745498	-3758.06010928147	-106.791178173515	-3758.06010928147	14.998774241296	0.0718516680418362	0.100340861398073	0.0722822374872423	6.00117824208192e-05	0.107731613873128	-112.845657665891	0.138224348012669	0.379592800489426	5.23757454555629	14.998774241296
"201"	200	-3757.86924546085	-3862.31381875883	-3757.86924546085	-104.444573297975	-3757.86924546085	14.998774241296	0.0718516680418362	0.0468068085856851	0.07204292130452	9.86057944895688e-06	0.0438011292800953	-110.990306394735	0.21231424902032	0.138013393144589	5.23757454555629	14.998774241296
"202"	201	-3757.5943229351	-3862.82243190258	-3757.5943229351	-105.228108967478	-3757.5943229351	14.998774241296	0.0718516680418362	0.0291249070027917	0.0717886087954758	3.3599750098406e-06	0.0254559345038657	-112.038571738876	0.226784614453097	0.139493872367998	5.23757454555629	14.998774241296
"203"	202	-3754.06879667018	-3857.12895090001	-3754.06879667018	-103.06015422983	-3754.06879667018	14.998774241296	0.0718516680418362	0.00958601198577859	0.0718811167505671	5.41215374598112e-07	0.0102443227288283	-110.433416683024	0.194799071247023	0.0335284053758213	5.23757454555629	14.998774241296
"204"	203	-3754.01316015306	-3858.52518374824	-3754.01316015306	-104.512023595171	-3754.01316015306	14.998774241296	0.0718516680418362	0.0169609397832605	0.0722227465512446	1.61128640513244e-06	0.0176001512250573	-111.603266934974	0.253269635493704	0.0344178552834807	5.23757454555629	14.998774241296
"205"	204	-3753.83166487806	-3860.96368303744	-3753.83166487806	-107.132018159387	-3753.83166487806	14.998774241296	0.0747742314645811	0.0561426994667926	0.0753018325609306	1.88018283337585e-05	0.0576912995296105	-113.569573334061	0.2461317429648	0.0262791086036945	5.23757454555629	14.998774241296
"206"	205	-3753.47472753692	-3858.86661333632	-3753.47472753692	-105.391885799405	-3753.47472753692	14.998774241296	0.0747742314645811	0.0602729681940166	0.0740660150599419	2.38860259512533e-05	0.0653330475071649	-111.785943478582	0.20285527342879	0.0175339137879266	5.23757454555629	14.998774241296
"207"	206	-3753.44970455182	-3857.67378093805	-3753.44970455182	-104.224076386232	-3753.44970455182	14.998774241296	0.0734884458681957	0.115248983370508	0.0735450653062358	8.79758824322729e-05	0.126500657710268	-110.175743699326	0.197498811214543	0.0219922803030474	5.23757454555629	14.998774241296
"208"	207	-3753.298261712	-3860.36988691635	-3753.298261712	-107.071625204346	-3753.298261712	14.998774241296	0.0734884458681957	0.119066380705477	0.0738485886461219	6.99937410260885e-05	0.115508621717661	-112.998293982451	0.251773559377355	0.0506827616154021	5.23757454555629	14.998774241296
"209"	208	-3753.05922537062	-3861.49487369553	-3753.05922537062	-108.435648324915	-3753.05922537062	14.998774241296	0.0676014726232361	0.170611839580097	0.0686964978269368	0.000123163992316602	0.163957904217884	-114.061735588226	0.161743723821958	0.173085342037221	5.23757454555629	14.998774241296
"210"	209	-3752.8904739767	-3861.93001573	-3752.8904739767	-109.039541753308	-3752.8904739767	14.998774241296	0.068387157280572	0.0861362612838016	0.0676727394142558	2.98135419634174e-05	0.0814272838632626	-115.201492419385	0.191837569037009	0.37630928835431	5.23757454555629	14.998774241296
"211"	210	-3752.38292813512	-3863.40159257382	-3752.38292813512	-111.0186644387	-3752.38292813512	14.998774241296	0.068387157280572	0.0820770458363086	0.0680157769457548	3.23939385480847e-05	0.0837950776780256	-117.213468574263	0.116161811318495	0.306355758266367	5.23757454555629	14.998774241296
"212"	211	-3752.03205394614	-3863.66282577335	-3752.03205394614	-111.630771827213	-3752.03205394614	14.998774241296	0.068387157280572	0.178640731046863	0.069398437732641	0.000164363352277615	0.186705495796486	-117.214663745164	0.122588540358365	0.337130698357883	5.23757454555629	14.998774241296
"213"	212	-3751.23784749952	-3863.36789302787	-3751.23784749952	-112.130045528353	-3751.23784749952	14.998774241296	0.068387157280572	0.114241938495558	0.0692221967742218	7.02189941640077e-05	0.121829598736727	-118.088390426524	0.213860140933398	0.279071675628206	5.23757454555629	14.998774241296
"214"	213	-3750.26215911782	-3860.85476267574	-3750.26215911782	-110.592603557919	-3750.26215911782	14.998774241296	0.068387157280572	0.128538934880557	0.0681969750426885	9.71286514826999e-05	0.146698920230388	-116.459224640687	0.160871387861448	0.446099492665807	5.23757454555629	14.998774241296
"215"	214	-3747.97647614357	-3857.75478529376	-3747.97647614357	-109.778309150189	-3747.97647614357	14.998774241296	0.0680081724296618	0.206019273642945	0.0672950882161297	0.000256799472103282	0.239100771418875	-115.224860894401	0.208729072460921	0.344946462931583	5.23757454555629	14.998774241296
"216"	215	-3747.16636404356	-3856.5112279219	-3747.16636404356	-109.344863878338	-3747.16636404356	14.998774241296	0.0684029898345673	0.146475875675021	0.0672019153554928	0.000126220347734637	0.166368702213222	-115.104375782509	0.163632470715026	0.321468811528553	5.23757454555629	14.998774241296
"217"	216	-3746.28135606067	-3855.62895685487	-3746.28135606067	-109.347600794207	-3746.28135606067	14.998774241296	0.0684029898345673	0.0570989120061848	0.0670759768739937	1.72265755940565e-05	0.0610688720200288	-115.774876716213	0.152225224118283	0.418905037742265	5.23757454555629	14.998774241296
"218"	217	-3745.91851725451	-3857.1419321256	-3745.91851725451	-111.223414871089	-3745.91851725451	14.998774241296	0.0679231896736007	0.177098893840055	0.0663585668620095	0.000149678619880606	0.180765497267041	-116.815335000798	0.144074707274295	0.429885755811501	5.23757454555629	14.998774241296
"219"	218	-3745.84104236893	-3855.71196165463	-3745.84104236893	-109.870919285693	-3745.84104236893	14.9993109105788	0.0701059341498778	0.0604093340972231	0.0695226535948547	2.00972949753787e-05	0.0638492110558614	-116.777399512074	0.0798222042855629	0.70901184624508	5.75139463058074	14.9993109105788
"220"	219	-3744.97341314228	-3852.53885549526	-3744.97341314228	-107.565442352982	-3744.97341314228	14.9993109105788	0.0724498242365808	0.0872642534056266	0.0723642309591659	4.1529922544905e-05	0.0889767707078231	-114.232269467806	0.128607876885743	0.516715419389156	5.75139463058074	14.9993109105788
"221"	220	-3744.77629509128	-3853.8218031851	-3744.77629509128	-109.045508093818	-3744.77629509128	14.9993109105788	0.0724498242365808	0.133790967523998	0.0721121389754513	0.000108295792421787	0.142813333647175	-115.393759345374	0.262024021078575	0.218392645010821	5.75139463058074	14.9993109105788
"222"	221	-3744.59943662773	-3851.97684708167	-3744.59943662773	-107.377410453949	-3744.59943662773	14.9993109105788	0.071047674783126	0.137959558204157	0.0713653682791595	0.000118612940730699	0.149654299394316	-113.70062033835	0.195693107485244	0.292778997585309	5.75139463058074	14.9993109105788
"223"	222	-3744.50536779998	-3851.75214181055	-3744.50536779998	-107.246774010568	-3744.50536779998	14.9993109105788	0.071047674783126	0.272212119961846	0.0693846114361286	0.000298119410549934	0.247609080426024	-112.90554785047	0.166155719958658	0.245495484660301	5.75139463058074	14.9993109105788
"224"	223	-3744.34246817547	-3853.57180404719	-3744.34246817547	-109.229335871716	-3744.34246817547	14.9993109105788	0.071047674783126	0.277801391156564	0.073224103970823	0.000262982959592084	0.230152538023112	-114.864116731903	0.184294387205032	0.330702739667222	5.75139463058074	14.9993109105788
"225"	224	-3744.33380150459	-3853.32735418304	-3744.33380150459	-108.993552678447	-3744.33380150459	14.9993109105788	0.071047674783126	0.225157782150626	0.0724215462980194	0.000208944947891458	0.205025153482167	-114.862912473626	0.139439927148823	0.215654470253972	5.75139463058074	14.9993109105788
"226"	225	-3741.86403369903	-3846.85659011277	-3741.86403369903	-104.992556413738	-3741.86403369903	14.9993109105788	0.07520512181594	0.181681598496508	0.076179791831769	0.000180399230451871	0.177195070700114	-111.074534856379	0.162905239443448	0.21147659949268	5.75139463058074	14.9993109105788
"227"	226	-3740.7752019527	-3846.31088389925	-3740.7752019527	-105.53568194655	-3740.7752019527	14.9993109105788	0.07520512181594	0.14969185411023	0.0739126847800021	0.000134694221155826	0.155122209056146	-111.790593911863	0.204515026411198	0.156875494483865	5.75139463058074	14.9993109105788
"228"	227	-3740.62631275117	-3848.46268897548	-3740.62631275117	-107.836376224318	-3740.62631275117	14.9993109105788	0.07520512181594	0.292236959791134	0.0735551253756212	0.000558269448516673	0.305084475539154	-113.410034550317	0.229054752602744	0.328198996128136	5.75139463058074	14.9993109105788
"229"	228	-3740.5923644199	-3846.47301018931	-3740.5923644199	-105.880645769407	-3740.5923644199	14.9993109105788	0.07520512181594	0.181327159480025	0.0726715916974703	0.000203112454823431	0.189904249259941	-111.964451368302	0.240036817458679	0.0627243049419838	5.75139463058074	14.9993109105788
"230"	229	-3738.92416210764	-3845.68149949649	-3738.92416210764	-106.757337388848	-3738.92416210764	14.9993109105788	0.07520512181594	0.21083601519841	0.0736217666410059	0.00027456144789859	0.21705703630861	-112.694456374773	0.177933770254645	0.13514100140538	5.75139463058074	14.9993109105788
"231"	230	-3737.95700099989	-3844.67430980558	-3737.95700099989	-106.717308805684	-3737.95700099989	14.9993109105788	0.07520512181594	0.212104710895385	0.0719062385704695	0.000206907477009241	0.194304365715016	-112.648343596117	0.186900050072417	0.0435768806141417	5.75139463058074	14.9993109105788
"232"	231	-3736.5076809423	-3844.00692885373	-3736.5076809423	-107.499247911428	-3736.5076809423	14.9993109105788	0.0792210381642124	0.353624081680536	0.0708465495863473	0.000560794766165919	0.31312020801423	-112.824380670216	0.212223646880614	0.0827602695511846	5.75139463058074	14.9993109105788
"233"	232	-3736.48812334055	-3844.57257721049	-3736.48812334055	-108.084453869942	-3736.48812334055	14.9993109105788	0.0792210381642124	0.235766383065294	0.0744937948550309	0.000220156077612067	0.195051182857018	-113.904838369746	0.237487884573825	0.094686596386286	5.75139463058074	14.9993109105788
"234"	233	-3736.31905640427	-3845.31915891493	-3736.31905640427	-109.000102510661	-3736.31905640427	14.9993109105788	0.0792210381642124	0.309883157328889	0.0726387784024572	0.000438460453799575	0.275686233914259	-114.500561100007	0.210200297128292	0.106001194866944	5.75139463058074	14.9993109105788
"235"	234	-3736.02770218416	-3843.28727752348	-3736.02770218416	-107.259575339322	-3736.02770218416	14.9993109105788	0.0760940056817187	0.306165685444321	0.0710167975649897	0.000454746938628736	0.284365445129446	-112.775324601824	0.187480105817372	0.174110681255042	5.75139463058074	14.9993109105788
"236"	235	-3735.08010546936	-3842.76858985688	-3735.08010546936	-107.688484387526	-3735.08010546936	14.9993109105788	0.0781510849138981	0.272239659338383	0.0727380194689945	0.000423539449940072	0.266180187498909	-113.347139540177	0.166533974567875	0.343944732620683	5.75139463058074	14.9993109105788
"237"	236	-3734.86664020748	-3842.64998785469	-3734.86664020748	-107.783347647214	-3734.86664020748	14.9993109105788	0.0781510849138981	0.268684386515171	0.0755861463042565	0.000335172507896954	0.24011557835549	-113.457364363276	0.166461840442568	0.464310720037671	5.75139463058074	14.9993109105788
"238"	237	-3734.77821818024	-3842.26393695797	-3734.77821818024	-107.485718777731	-3734.77821818024	14.9993109105788	0.0757028391845032	0.314073655176051	0.0731138486289036	0.000457727008678277	0.293963826562203	-112.969020413447	0.205154560349715	0.31702533104087	5.75139463058074	14.9993109105788
"239"	238	-3733.58179568539	-3840.24560114184	-3733.58179568539	-106.663805456451	-3733.58179568539	14.9993109105788	0.0767191426387716	0.367721889475903	0.0738818165345539	0.000734705335349752	0.36772256036095	-111.934025115732	0.184012544778293	0.331947944898135	5.75139463058074	14.9993109105788
"240"	239	-3732.97451954496	-3838.25329829116	-3732.97451954496	-105.278778746193	-3732.97451954496	14.9993109105788	0.0767191426387716	0.317085685891441	0.0762476575383293	0.000442220405977226	0.27860585888692	-110.749799127315	0.179133402048769	0.29341073023173	5.75139463058074	14.9993109105788
"241"	240	-3732.8268485747	-3837.36948493285	-3732.8268485747	-104.542636358155	-3732.8268485747	14.9993109105788	0.0767191426387716	0.345697138459222	0.0776231974545086	0.000582988967808837	0.315734680741627	-109.89896360657	0.228110492416224	0.16483674270846	5.75139463058074	14.9993109105788
"242"	241	-3732.70913012979	-3838.05425573247	-3732.70913012979	-105.345125602679	-3732.70913012979	14.9993109105788	0.0727822024006231	0.344603706830907	0.0757837741950462	0.000589214137456733	0.325462582537423	-110.705774528937	0.220421956263048	0.325846170727556	5.75139463058074	14.9993109105788
"243"	242	-3731.69324377968	-3837.43587362523	-3731.69324377968	-105.742629845546	-3731.69324377968	14.9993109105788	0.0722702653987636	0.189758566794429	0.0733495696853711	0.000182527327901865	0.184994699684433	-111.783432898108	0.207303980613529	0.328034451985027	5.75139463058074	14.9993109105788
"244"	243	-3731.49592315654	-3838.13752017587	-3731.49592315654	-106.64159701933	-3731.49592315654	14.9993109105788	0.0722702653987636	0.164734774033495	0.0714055466473342	0.000108821091890089	0.143873824660833	-112.813032375886	0.165962850475834	0.277930550487757	5.75139463058074	14.9993109105788
"245"	244	-3730.21712189451	-3836.59139861331	-3730.21712189451	-106.374276718795	-3730.21712189451	14.9993109105788	0.0722702653987636	0.200153320071733	0.0734912515274607	0.000189204823385152	0.188629713191439	-112.363307606956	0.128183045677283	0.504493323970948	5.75139463058074	14.9993109105788
"246"	245	-3729.04000790014	-3835.92843290324	-3729.04000790014	-106.888425003102	-3729.04000790014	14.9993109105788	0.0722702653987636	0.236735376962806	0.0725305575868404	0.000247361799309856	0.216094335986762	-112.704383850939	0.225810068709268	0.234736148784368	5.75139463058074	14.9993109105788
"247"	246	-3728.84319054074	-3835.11450005216	-3728.84319054074	-106.271309511414	-3728.84319054074	14.9993109105788	0.0722123082348638	0.272730223064931	0.0716704477958961	0.000411233441063047	0.274116793729398	-111.927851255865	0.182339616734983	0.207147334257245	5.75139463058074	14.9993109105788
"248"	247	-3727.45679417476	-3835.03793725334	-3727.45679417476	-107.581143078578	-3727.45679417476	14.9993109105788	0.0722123082348638	0.283770202613344	0.0750527041716343	0.000504217184480936	0.307063946426222	-113.190507352786	0.225089883333663	0.312356675223418	5.75139463058074	14.9993109105788
"249"	248	-3727.45106434379	-3836.81283061169	-3727.45106434379	-109.3617662679	-3727.45106434379	15.0008989841744	0.0722123082348638	0.384303934046447	0.0756030243691827	0.00077429348878273	0.380470384258514	-114.401595130787	0.245246161637424	0.342255751098416	5.58473047287459	15.0008989841744
"250"	249	-3727.26233751058	-3833.43248556053	-3727.26233751058	-106.170148049945	-3727.26233751058	15.0008989841744	0.0738881515802372	0.334854817635938	0.0729676095820832	0.000610710386352026	0.331070413473999	-111.402872723291	0.20713101017439	0.110643157744196	5.58473047287459	15.0008989841744
"251"	250	-3726.92950015138	-3833.27535735755	-3726.92950015138	-106.345857206166	-3726.92950015138	15.0008989841744	0.0738881515802372	0.298545891077244	0.0754416820541051	0.000453504553163236	0.283315238784533	-111.726497986387	0.206175037926228	0.151243558215799	5.58473047287459	15.0008989841744
"252"	251	-3726.49130252503	-3833.4287461151	-3726.49130252503	-106.937443590067	-3726.49130252503	15.0008989841744	0.0723234747537975	0.351729014854534	0.0732420988256782	0.000643839163534347	0.358306274742153	-112.10334831042	0.162225668608583	0.249970640236813	5.58473047287459	15.0008989841744
"253"	252	-3726.30349855978	-3834.39033875692	-3726.30349855978	-108.086840197144	-3726.30349855978	15.0008989841744	0.0755340366324404	0.372931863921482	0.0719908270177358	0.000728985652260979	0.361655777771422	-113.170276168387	0.213794900308207	0.25315934483246	5.58473047287459	15.0008989841744
"254"	253	-3725.89087787288	-3832.69129668329	-3725.89087787288	-106.800418810415	-3725.89087787288	15.0008989841744	0.0755340366324404	0.386068909230442	0.0705425013784704	0.000748944657421119	0.373134243611923	-111.833516492134	0.225822905361095	0.0821730088817045	5.58473047287459	15.0008989841744
"255"	254	-3725.80150276648	-3832.21694335511	-3725.80150276648	-106.415440588627	-3725.80150276648	15.0008989841744	0.0755340366324404	0.339958697563538	0.0732732363313299	0.000580475702510184	0.331721894133325	-111.627836315981	0.201698975243825	0.18782092962403	5.58473047287459	15.0008989841744
"256"	255	-3724.67698687713	-3830.31942777146	-3724.67698687713	-105.642440894331	-3724.67698687713	15.0008989841744	0.0755340366324404	0.337502687297658	0.0724277510795661	0.000517309615374131	0.318793896426842	-110.864605855233	0.192747601837221	0.147229821107976	5.58473047287459	15.0008989841744
"257"	256	-3724.41441868386	-3832.41853283837	-3724.41441868386	-108.004114154506	-3724.41441868386	15.0008989841744	0.0755340366324404	0.371544068431214	0.0740508655132864	0.000662340728472682	0.352411302695174	-113.092900536939	0.132977128498826	0.437015842447676	5.58473047287459	15.0008989841744
"258"	257	-3724.17517482367	-3831.59489989884	-3724.17517482367	-107.419725075174	-3724.17517482367	15.0008989841744	0.0755340366324404	0.380192549608435	0.0711650368341147	0.000824758059668175	0.386593785861041	-112.475271559383	0.216249786610761	0.227557119896674	5.58473047287459	15.0008989841744
"259"	258	-3723.8332544981	-3829.9753822029	-3723.8332544981	-106.142127704793	-3723.8332544981	15.0008989841744	0.077251073091218	0.338492789737527	0.0747259023224408	0.000570227220943001	0.320251989039794	-111.360351437408	0.168648292633385	0.23447925737086	5.58473047287459	15.0008989841744
"260"	259	-3723.76103442289	-3830.12182393993	-3723.76103442289	-106.360789517045	-3723.76103442289	15.0008989841744	0.077251073091218	0.338492789737527	0.0748492830149848	0.000564171581347049	0.308857685351648	-111.579013249661	0.184977497031908	0.144859447623952	5.58473047287459	15.0008989841744
"261"	260	-3723.72999315447	-3830.62276969827	-3723.72999315447	-106.892776543792	-3723.72999315447	15.0008989841744	0.0739534989429319	0.369244983487853	0.0728950507033229	0.000652398361230649	0.337447063343702	-111.990440818449	0.202763878581652	0.131889280345874	5.58473047287459	15.0008989841744
"262"	261	-3723.35316110195	-3831.75195244925	-3723.35316110195	-108.398791347299	-3723.35316110195	15.0008989841744	0.0760728040479549	0.281249517939079	0.070442997970988	0.000417441491205169	0.284451007093398	-113.852199773311	0.149654491124627	0.130380365009204	5.58473047287459	15.0008989841744
"263"	262	-3723.03408218137	-3831.98320782856	-3723.03408218137	-108.949125647182	-3723.03408218137	15.0008989841744	0.0760728040479549	0.35953376418163	0.0713419171468799	0.000620015152792521	0.3554077541984	-114.084489311335	0.139870993978176	0.296457934549346	5.58473047287459	15.0008989841744
"264"	263	-3722.83588973834	-3832.69296501593	-3722.83588973834	-109.857075277589	-3722.83588973834	15.0008989841744	0.0760728040479549	0.35953376418163	0.0682428650307916	0.000660748835070334	0.368280455960897	-114.992438941742	0.242075597172452	0.143346840146602	5.58473047287459	15.0008989841744
"265"	264	-3722.83235767678	-3832.64819844914	-3722.83235767678	-109.815840772361	-3722.83235767678	15.0008989841744	0.0760728040479549	0.346852743826559	0.070544831097524	0.000739776811684934	0.382056239282392	-115.000941455577	0.151209910183957	0.0784732850274957	5.58473047287459	15.0008989841744
"266"	265	-3722.09306805886	-3830.82390477821	-3722.09306805886	-108.730836719349	-3722.09306805886	15.0008989841744	0.0760728040479549	0.315079506148313	0.0729292171141551	0.000558669486396232	0.328272654668768	-114.043368271086	0.205436529710468	0.371224536707082	5.58473047287459	15.0008989841744
"267"	266	-3721.57071998094	-3832.50765823487	-3721.57071998094	-110.936938253933	-3721.57071998094	15.0008989841744	0.0745329944921797	0.311767529949582	0.0720866383412693	0.00048589296109601	0.310774868875765	-116.263007306653	0.062348490836015	0.794002644317359	5.58473047287459	15.0008989841744
"268"	267	-3721.26560170082	-3830.33477634674	-3721.26560170082	-109.069174645916	-3721.26560170082	15.0008989841744	0.0745329944921797	0.311947011433697	0.0720453839925797	0.000494833276187576	0.31616145800131	-114.394508757326	0.141467524537209	0.417975316821189	5.58473047287459	15.0008989841744
"269"	268	-3720.42202146095	-3830.43183980635	-3720.42202146095	-110.009818345391	-3720.42202146095	15.0008989841744	0.0725797592739107	0.32813047164198	0.0715731820362585	0.000592492733500189	0.346523360304328	-115.269490186888	0.121692326401032	0.446325506410961	5.58473047287459	15.0008989841744
"270"	269	-3720.17487860017	-3828.93004054064	-3720.17487860017	-108.755161940463	-3720.17487860017	15.0008989841744	0.0725797592739107	0.335927707401562	0.0699320697744838	0.000618398883558405	0.359143789827195	-113.983604482474	0.15234849381711	0.40626399529376	5.58473047287459	15.0008989841744
"271"	270	-3719.71480788468	-3830.99040610853	-3719.71480788468	-111.275598223849	-3719.71480788468	15.0008989841744	0.0725797592739107	0.359903515721634	0.0695582235019888	0.000644249387170155	0.376605370027142	-116.409520457538	0.201571485442689	0.448914983031328	5.58473047287459	15.0008989841744
"272"	271	-3719.47196360738	-3827.39531057851	-3719.47196360738	-107.923346971126	-3719.47196360738	15.0008989841744	0.0725797592739107	0.328955320430713	0.0710645363769129	0.000567841367668703	0.342223966744089	-113.179703063742	0.197431746136371	0.106063617601701	5.58473047287459	15.0008989841744
"273"	272	-3719.38708853025	-3827.27014042791	-3719.38708853025	-107.883051897667	-3719.38708853025	15.0008989841744	0.0725797592739107	0.306326131408022	0.0702579345299888	0.000494916386400756	0.319720995234619	-113.231475667694	0.162515692978366	0.131504012367677	5.58473047287459	15.0008989841744
"274"	273	-3719.05274491376	-3826.22009543478	-3719.05274491376	-107.16735052102	-3719.05274491376	15.0008989841744	0.0725797592739107	0.310686392451509	0.0703629762893094	0.000554408935519333	0.334353999309147	-112.497849852804	0.168326186299961	0.248705582375104	5.58473047287459	15.0008989841744
"275"	274	-3718.73146755734	-3826.01308603375	-3718.73146755734	-107.281618476415	-3718.73146755734	15.0008989841744	0.0725797592739107	0.310686392451509	0.0721018875803123	0.000655516585024944	0.365057284401171	-112.612117808199	0.181275855991297	0.27755920002778	5.58473047287459	15.0008989841744
"276"	275	-3718.50109596373	-3825.05252178241	-3718.50109596373	-106.551425818678	-3718.50109596373	15.0008989841744	0.0725797592739107	0.392654975700526	0.0721437905539666	0.000845987157630221	0.411679601708429	-111.559490111575	0.188482409902349	0.199069729006238	5.58473047287459	15.0008989841744
"277"	276	-3718.16052581663	-3826.99135209392	-3718.16052581663	-108.8308262773	-3718.16052581663	15.0008989841744	0.0725797592739107	0.365867129239505	0.0737096817610807	0.00065836651789595	0.365680857195425	-113.941566541183	0.195077669020019	0.441760605805023	5.58473047287459	15.0008989841744
"278"	277	-3717.9868654464	-3824.1052339115	-3717.9868654464	-106.118368465102	-3717.9868654464	15.0008989841744	0.0725797592739107	0.393302224005376	0.0750885151726253	0.000911988209869115	0.418486360601889	-111.123979653365	0.199295249709832	0.127399097564323	5.58473047287459	15.0008989841744
"279"	278	-3717.67239675785	-3824.79950825824	-3717.67239675785	-107.127111500386	-3717.67239675785	15.0008989841744	0.0725797592739107	0.370739098322273	0.0722317537524872	0.000655016572987489	0.368934846130232	-112.219004249545	0.247987322021305	0.185420245450137	5.58473047287459	15.0008989841744
"280"	279	-3717.61886037831	-3823.75138481924	-3717.61886037831	-106.132524440926	-3717.61886037831	15.0008989841744	0.0725797592739107	0.389959759510239	0.0716682688262072	0.000615689261707143	0.359360142203626	-111.150817240612	0.191056528513186	0.260994614189042	5.58473047287459	15.0008989841744
"281"	280	-3717.5915389996	-3825.43955839959	-3717.5915389996	-107.848019399983	-3717.5915389996	15.0008989841744	0.076450489537607	0.371624999397219	0.0753920907968279	0.000602794345476149	0.339923381657979	-112.936493590832	0.198745166134767	0.362798791652656	5.58473047287459	15.0008989841744
"282"	281	-3717.43158253267	-3824.34386191948	-3717.43158253267	-106.912279386809	-3717.43158253267	15.0008989841744	0.0753543282109874	0.383372210746615	0.0724631859150825	0.000593094645777855	0.335580606622585	-111.95566552382	0.201033209430451	0.265326795729072	5.58473047287459	15.0008989841744
"283"	282	-3717.33042156316	-3825.34926366668	-3717.33042156316	-108.01884210352	-3717.33042156316	15.0008989841744	0.0753543282109874	0.40404151017734	0.0715873150805384	0.000836464233752497	0.389246635002281	-112.983929768261	0.14565421490402	0.14391079296873	5.58473047287459	15.0008989841744
"284"	283	-3717.30410367505	-3826.49574423123	-3717.30410367505	-109.19164055618	-3717.30410367505	15.0008989841744	0.0753543282109874	0.359920192015015	0.0730477775542272	0.000748954806565626	0.36883784203677	-114.325497790871	0.24890419703553	0.199826395676022	5.58473047287459	15.0008989841744
"285"	284	-3717.13072087104	-3823.38504476126	-3717.13072087104	-106.254323890222	-3717.13072087104	15.0008989841744	0.0753543282109874	0.337434471410371	0.0726744264412355	0.000838956778453384	0.381029854600117	-111.476760538746	0.227661911500532	0.202046665756106	5.58473047287459	15.0008989841744
"286"	285	-3717.09290319806	-3825.73299742831	-3717.09290319806	-108.640094230252	-3717.09290319806	15.0008989841744	0.078722893178651	0.351979318495317	0.0744830157090545	0.000826640606527588	0.371440638180185	-113.805016012406	0.256432553759452	0.171767185723809	5.58473047287459	15.0008989841744
"287"	286	-3716.83052365805	-3823.9411231571	-3716.83052365805	-107.110599499055	-3716.83052365805	15.0008989841744	0.078722893178651	0.39672186171821	0.074921038110789	0.000904500424334483	0.405722416090614	-112.103270682876	0.193921406677485	0.20567494047506	5.58473047287459	15.0008989841744
