"Sample"	"NSlikelihood"	"posterior"	"likelihood"	"prior"	"treeLikelihood.file60fc144cac37"	"TreeHeight"	"ucldMean"	"ucldStdev"	"rate.mean"	"rate.variance"	"rate.coefficientOfVariation"	"BirthDeath"	"BDBirthRate"	"BDDeathRate"	"logP.mrca.auto_name_1.."	"mrca.age.auto_name_1."
"290"	289	-3826.10048564615	-3922.93146942932	-3826.10048564615	-96.830983783175	-3826.10048564615	14.998861691789	0.113179240193454	0.535457275935997	0.0976571167660938	0.00325520663928463	0.531661080635485	-101.07852427531	0.304433091210558	0.204300393643637	5.34094395410897	14.998861691789
"291"	290	-3825.98050278664	-3922.59548838081	-3825.98050278664	-96.6149855941705	-3825.98050278664	14.998861691789	0.113179240193454	0.545826344690441	0.0969966185342899	0.00325351839052557	0.53293707380122	-100.826544452603	0.270993454025988	0.1470586012749	5.34094395410897	14.998861691789
"292"	291	-3825.68412310439	-3924.0233999729	-3825.68412310439	-98.3392768685084	-3825.68412310439	14.998861691789	0.113179240193454	0.541586749950806	0.0948961417774721	0.00316391965619914	0.542032570786337	-102.565527072143	0.336513028633309	0.0974421402561894	5.34094395410897	14.998861691789
"293"	292	-3825.4151802533	-3920.814801565	-3825.4151802533	-95.3996213117049	-3825.4151802533	14.998861691789	0.113179240193454	0.541586749950806	0.0972258235587455	0.00292764496271076	0.523341444808596	-99.62587151534	0.251741890149224	0.141433645612039	5.34094395410897	14.998861691789
"294"	293	-3825.27160807896	-3920.88417098459	-3825.27160807896	-95.6125629056319	-3825.27160807896	14.998861691789	0.113179240193454	0.524411048700698	0.0976273950831927	0.00258741280210694	0.48502632056353	-99.8986249627998	0.228803827693455	0.186624064947053	5.34094395410897	14.998861691789
"295"	294	-3824.89602763738	-3920.8670092102	-3824.89602763738	-95.9709815728206	-3824.89602763738	14.998861691789	0.113179240193454	0.549582495292876	0.0981863362333491	0.00268375030020273	0.494936533262027	-100.169547571282	0.227482858554696	0.12713102676505	5.34094395410897	14.998861691789
"296"	295	-3824.85758713906	-3923.24640238435	-3824.85758713906	-98.3888152452978	-3824.85758713906	14.998861691789	0.113179240193454	0.549582495292876	0.0947855897858026	0.00249190929694407	0.502378013439515	-102.58738124376	0.19999986757732	0.0386309294999187	5.34094395410897	14.998861691789
"297"	296	-3824.56097647771	-3921.18353829887	-3824.56097647771	-96.6225618211581	-3824.56097647771	14.998861691789	0.11218054246237	0.549582495292876	0.0948032321431879	0.00257266554504365	0.519418308383717	-100.82112781962	0.249788747729453	0.0939628043148391	5.34094395410897	14.998861691789
"298"	297	-3824.50338959168	-3921.27036410017	-3824.50338959168	-96.7669745084914	-3824.50338959168	14.998861691789	0.114746024897855	0.549582495292876	0.0939384965350079	0.00265251144594064	0.522394029542213	-100.965540506953	0.243654945736396	0.0261328559814869	5.34094395410897	14.998861691789
"299"	298	-3824.26275803124	-3921.45302017739	-3824.26275803124	-97.1902621461522	-3824.26275803124	14.998861691789	0.114746024897855	0.543906025189414	0.0929656595917859	0.0027553177162848	0.535502277144077	-101.408471964928	0.23122897438388	0.0188028267950263	5.34094395410897	14.998861691789
"300"	299	-3824.00481832319	-3920.99955758429	-3824.00481832319	-96.9947392610936	-3824.00481832319	14.998861691789	0.114746024897855	0.569392858507136	0.0927025396182807	0.00264875324668589	0.528992870760058	-101.125128524549	0.247270553843586	0.0141954951371949	5.34094395410897	14.998861691789
"301"	300	-3823.96611941314	-3920.52913449311	-3823.96611941314	-96.5630150799729	-3823.96611941314	14.998861691789	0.114746024897855	0.568615056197267	0.0960474960383864	0.00274818503132038	0.536058544765731	-100.696070354067	0.25076626247727	0.00947615795398455	5.34094395410897	14.998861691789
"302"	301	-3823.80579799909	-3921.14969712381	-3823.80579799909	-97.3438991247185	-3823.80579799909	14.998861691789	0.114746024897855	0.579449665934277	0.0966506176626984	0.0032057178853571	0.579992762515905	-101.439894012706	0.239335401608157	0.0191318800589418	5.34094395410897	14.998861691789
"303"	302	-3823.51197967766	-3921.6240104654	-3823.51197967766	-98.1120307877331	-3823.51197967766	14.998861691789	0.114746024897855	0.579449665934277	0.0935644015317099	0.00314518726918923	0.592770016152614	-102.208025675721	0.297219010080963	0.0691735607438081	5.34094395410897	14.998861691789
"304"	303	-3823.46708795451	-3921.25800822939	-3823.46708795451	-97.7909202748778	-3823.46708795451	14.998861691789	0.113884852920409	0.579449665934277	0.0951096601377634	0.00296389440416804	0.568958274109124	-101.886915162866	0.267355953479822	0.024844209021504	5.34094395410897	14.998861691789
"305"	304	-3823.46411727769	-3922.46296033241	-3823.46411727769	-98.9988430547179	-3823.46411727769	14.998861691789	0.113884852920409	0.601949536738139	0.0928587443364347	0.00316224841033745	0.575463681104428	-103.018383481816	0.244973843922353	0.100931792395522	5.34094395410897	14.998861691789
"306"	305	-3823.46098452567	-3923.40961757459	-3823.46098452567	-99.9486330489244	-3823.46098452567	14.998861691789	0.113884852920409	0.643207967788556	0.0899043036289835	0.00349397668985896	0.59592252972003	-103.829616847619	0.211365623201226	0.0915904559926843	5.34094395410897	14.998861691789
"307"	306	-3823.43869655392	-3922.92205100012	-3823.43869655392	-99.4833544461983	-3823.43869655392	14.998861691789	0.113884852920409	0.63182882311829	0.088431173279727	0.00343183385033613	0.599268200419564	-103.402352336476	0.221098702333979	0.255729670556222	5.34094395410897	14.998861691789
"308"	307	-3823.43339388438	-3923.95633487689	-3823.43339388438	-100.522940992507	-3823.43339388438	14.998861691789	0.113884852920409	0.63182882311829	0.0881540300017464	0.00339195509216693	0.594256871811154	-104.441938882785	0.297845701392242	0.124248535120349	5.34094395410897	14.998861691789
"309"	308	-3823.37301439416	-3923.2125677965	-3823.37301439416	-99.8395534023431	-3823.37301439416	14.998861691789	0.113249695746996	0.63182882311829	0.0852764154236016	0.00359911179226976	0.628391718830191	-103.758551292621	0.212494889237299	0.0899043204367985	5.34094395410897	14.998861691789
"310"	309	-3823.3511710626	-3925.6691205144	-3823.3511710626	-102.317949451798	-3823.3511710626	14.998861691789	0.113249695746996	0.652168674429489	0.0867336955782014	0.00372291726210549	0.631615483342894	-106.169100068951	0.328451937383856	0.0415850643025904	5.34094395410897	14.998861691789
"311"	310	-3823.24697590874	-3922.66835647457	-3823.24697590874	-99.4213805658377	-3823.24697590874	14.998861691789	0.110929168349056	0.632047830614273	0.0879428154081233	0.00363152643727409	0.620934931011109	-103.339645429566	0.180779789276892	0.391110633377645	5.34094395410897	14.998861691789
"312"	311	-3823.19940949933	-3922.98263165798	-3823.19940949933	-99.7832221586449	-3823.19940949933	14.998861691789	0.110929168349056	0.641002787598867	0.0883800446216614	0.00351656007819172	0.619958886853487	-103.671561343547	0.187234439286288	0.493082775145538	5.34094395410897	14.998861691789
"313"	312	-3823.02306579167	-3921.58940948495	-3823.02306579167	-98.5663436932857	-3823.02306579167	14.998861691789	0.111118065573589	0.643029524292824	0.0898253966477201	0.00391779284083769	0.637715715978129	-102.44792248915	0.188169506983608	0.48019236121129	5.34094395410897	14.998861691789
"314"	313	-3822.98937287833	-3922.60982920278	-3822.98937287833	-99.6204563244577	-3822.98937287833	14.998861691789	0.111118065573589	0.643029524292824	0.0882245601194178	0.00410746638240525	0.631807337750337	-103.502035120322	0.242963362860661	0.305954033485126	5.34094395410897	14.998861691789
"315"	314	-3822.45204097916	-3922.17372802644	-3822.45204097916	-99.7216870472848	-3822.45204097916	14.998861691789	0.111118065573589	0.643029524292824	0.0882106218178754	0.00412755077189108	0.640586064719116	-103.603265843149	0.146050859730026	0.638338646353254	5.34094395410897	14.998861691789
"316"	315	-3822.3024133527	-3923.23822429411	-3822.3024133527	-100.935810941409	-3822.3024133527	14.998861691789	0.111118065573589	0.63962857690591	0.0881040979217287	0.00474163353026951	0.685469538829082	-104.828736564299	0.134942280372077	0.509872694488411	5.34094395410897	14.998861691789
"317"	316	-3822.24628890811	-3923.7196367508	-3822.24628890811	-101.473347842687	-3822.24628890811	14.998861691789	0.111118065573589	0.646697483091707	0.0882233808940882	0.0051235699127618	0.703302858456035	-105.342703393353	0.152439174325529	0.3115116297552	5.34094395410897	14.998861691789
"318"	317	-3822.15900845604	-3921.73203403019	-3822.15900845604	-99.5730255741496	-3822.15900845604	14.998861691789	0.110315229459579	0.607118326414245	0.0864604817686405	0.00443798425197077	0.645242382955535	-103.575095132497	0.196859649952174	0.332072291647519	5.34094395410897	14.998861691789
"319"	318	-3822.00507481077	-3922.19357885955	-3822.00507481077	-100.188504048773	-3822.00507481077	14.998861691789	0.110315229459579	0.603978470361962	0.0871155773539041	0.00438512842408614	0.650910619622634	-104.201182523807	0.250939556032942	0.247204025223973	5.34094395410897	14.998861691789
"320"	319	-3821.88425312243	-3921.8070535395	-3821.88425312243	-99.9228004170709	-3821.88425312243	14.998861691789	0.110315229459579	0.61435823904523	0.0873475698257243	0.00531533321964722	0.711081943224095	-103.900454549692	0.215627626515382	0.168561620340468	5.34094395410897	14.998861691789
"321"	320	-3821.69368353762	-3922.57784718575	-3821.69368353762	-100.884163648135	-3821.69368353762	14.998861691789	0.110315229459579	0.614541936263208	0.0901368754174957	0.00494892634945036	0.674927613699155	-104.861199129968	0.194514720137492	0.571494294206642	5.34094395410897	14.998861691789
"322"	321	-3821.37060176225	-3920.67752530888	-3821.37060176225	-99.3069235466313	-3821.37060176225	14.998861691789	0.108539996357777	0.638721070783122	0.0872000605423542	0.00551319656932796	0.715760009852204	-103.202879142207	0.218667967344863	0.344606843036087	5.34094395410897	14.998861691789
"323"	322	-3821.16746571813	-3920.29842768107	-3821.16746571813	-99.1309619629389	-3821.16746571813	14.998861691789	0.108539996357777	0.577502355352891	0.0901124868826028	0.00456170480110988	0.647830433852286	-103.233605692892	0.156313673652303	0.619347642933283	5.34094395410897	14.998861691789
"324"	323	-3821.16676355482	-3922.28143033447	-3821.16676355482	-101.114666779649	-3821.16676355482	14.998861691789	0.108539996357777	0.583161380855105	0.090096240279247	0.00479916266149191	0.675882779285167	-105.198002865491	0.300130479155874	0.275590942066123	5.34094395410897	14.998861691789
"325"	324	-3821.11902244508	-3920.56986305806	-3821.11902244508	-99.4508406129757	-3821.11902244508	14.998861691789	0.108539996357777	0.579077769553721	0.0886588337693429	0.00477304559033397	0.675234629169984	-103.548104890643	0.231367926154374	0.198008972844691	5.34094395410897	14.998861691789
"326"	325	-3821.01423649329	-3920.95478366379	-3821.01423649329	-99.940547170501	-3821.01423649329	14.998861691789	0.108539996357777	0.579077769553721	0.0879624410375052	0.00478637380453577	0.67886560461777	-104.037811448168	0.203385771629367	0.23972603003923	5.34094395410897	14.998861691789
"327"	326	-3820.80396634103	-3921.01914371724	-3820.80396634103	-100.215177376212	-3820.80396634103	14.998861691789	0.108539996357777	0.579077769553721	0.0873658620017322	0.00448948552654163	0.675634770160125	-104.312441653879	0.2319752721975	0.24964895023401	5.34094395410897	14.998861691789
"328"	327	-3820.74983956436	-3921.11484728214	-3820.74983956436	-100.365007717788	-3820.74983956436	14.998861691789	0.108539996357777	0.613969497381141	0.0853409651881787	0.0053084648050312	0.725120945477312	-104.343971180384	0.227885298142138	0.356822861372988	5.34094395410897	14.998861691789
"329"	328	-3820.71251496739	-3922.39926272899	-3820.71251496739	-101.686747761594	-3820.71251496739	14.998861691789	0.108539996357777	0.649491748687641	0.0839186812623273	0.00567453698679588	0.750784295240614	-105.546801543782	0.0644415162691147	0.845010624106443	5.34094395410897	14.998861691789
"330"	329	-3820.70272851066	-3921.86885382546	-3820.70272851066	-101.166125314802	-3820.70272851066	14.998861691789	0.108539996357777	0.606542016039444	0.0858814644732591	0.00495473538506068	0.708589027366387	-105.17014117886	0.121138825926587	0.622203974838031	5.34094395410897	14.998861691789
"331"	330	-3820.49027333058	-3920.83012392845	-3820.49027333058	-100.339850597861	-3820.49027333058	14.998861691789	0.108539996357777	0.610418910975984	0.0855374319208163	0.00543360569386917	0.738825700325411	-104.330781445292	0.224926341108966	0.379548011251078	5.34094395410897	14.998861691789
"332"	331	-3820.39406459338	-3921.61050033812	-3820.39406459338	-101.216435744734	-3820.39406459338	14.998861691789	0.108539996357777	0.61615540613508	0.0833437813071767	0.00552709149593541	0.722321898691609	-105.188039188779	0.168182086049984	0.584253500415171	5.34094395410897	14.998861691789
"333"	332	-3820.10165282974	-3921.61469364596	-3820.10165282974	-101.513040816223	-3820.10165282974	14.998861691789	0.108539996357777	0.61615540613508	0.0855197978287952	0.00585424834593352	0.753190739735886	-105.484644260268	0.211032172323185	0.273394227963606	5.34094395410897	14.998861691789
"334"	333	-3819.74883909996	-3922.81390259377	-3819.74883909996	-103.06506349381	-3819.74883909996	14.998861691789	0.107877869943858	0.61615540613508	0.0833143990008849	0.00540300245427442	0.750375291326159	-107.036666937855	0.270942071443394	0.297236263386798	5.34094395410897	14.998861691789
"335"	334	-3819.49615769965	-3921.59568338131	-3819.49615769965	-102.099525681661	-3819.49615769965	14.998861691789	0.107877869943858	0.61615540613508	0.0835622727628932	0.00598050296707587	0.784067315356582	-106.071129125706	0.245101587804339	0.219392722581916	5.34094395410897	14.998861691789
"336"	335	-3819.37135717176	-3923.0737110615	-3819.37135717176	-103.70235388974	-3819.37135717176	14.998861691789	0.107877869943858	0.589128552040624	0.0842236436069663	0.00509840343116598	0.726053519443807	-107.765377936609	0.11596790352967	0.45687537331748	5.34094395410897	14.998861691789
"337"	336	-3819.36435970303	-3921.43661652227	-3819.36435970303	-102.072256819243	-3819.36435970303	14.998861691789	0.107877869943858	0.608656543394028	0.0847397776502163	0.00563886216495042	0.756630943374691	-106.069133566292	0.14718454881285	0.688676157710595	5.34094395410897	14.998861691789
"338"	337	-3819.34401210825	-3920.98022283413	-3819.34401210825	-101.636210725886	-3819.34401210825	14.998861691789	0.107877869943858	0.608656543394028	0.0853323744334211	0.00706610264441602	0.8094223936026	-105.633087472935	0.20586280942698	0.153081264586076	5.34094395410897	14.998861691789
"339"	338	-3819.20513147622	-3922.14366669475	-3819.20513147622	-102.938535218533	-3819.20513147622	14.998861691789	0.107877869943858	0.611529647586457	0.0832467994882334	0.00640851985604403	0.789863402899543	-106.925720620721	0.118200128653124	0.520761092744712	5.34094395410897	14.998861691789
"340"	339	-3819.16393285177	-3921.49615798767	-3819.16393285177	-102.332225135902	-3819.16393285177	14.998861691789	0.10889434499524	0.611529647586457	0.0838186125923322	0.00629076141771386	0.775765403148084	-106.319410538091	0.0871541876810755	0.771823300237021	5.34094395410897	14.998861691789
"341"	340	-3818.94748890505	-3921.88936852559	-3818.94748890505	-102.94187962054	-3818.94748890505	14.998861691789	0.10593157403009	0.611529647586457	0.0829451070883253	0.00566767527616305	0.766326938826838	-106.929065022728	0.0639021193740583	0.826310255329003	5.34094395410897	14.998861691789
"342"	341	-3818.86464576796	-3920.66771540057	-3818.86464576796	-101.803069632605	-3818.86464576796	14.998861691789	0.10593157403009	0.611529647586457	0.0830115043092287	0.00517553883486332	0.741826588585193	-105.790255034794	0.176621664024328	0.453803621542877	5.34094395410897	14.998861691789
"343"	342	-3818.65573806273	-3921.88886952453	-3818.65573806273	-103.233131461801	-3818.65573806273	14.998861691789	0.10593157403009	0.647403334269261	0.0822893899575897	0.00618948272830001	0.81109152276826	-107.100136511732	0.294524766342327	0.147336083662927	5.34094395410897	14.998861691789
"344"	343	-3818.65548620089	-3922.24272117727	-3818.65548620089	-103.587234976374	-3818.65548620089	14.998861691789	0.10593157403009	0.633969311298561	0.0821652787456795	0.00568210947525847	0.762957792525455	-107.499070935812	0.122530390421669	0.446223795996262	5.34094395410897	14.998861691789
"345"	344	-3818.51639848316	-3921.55762147527	-3818.51639848316	-103.041222992108	-3818.51639848316	14.998861691789	0.10593157403009	0.642121176988648	0.0836246552315877	0.00561549313443554	0.768831277717773	-106.925831106686	0.10504588682224	0.681902415662683	5.34094395410897	14.998861691789
"346"	345	-3818.34784777232	-3922.76924320454	-3818.34784777232	-104.42139543222	-3818.34784777232	14.998861691789	0.10593157403009	0.657534883328945	0.0823354888096947	0.00624192738343445	0.812105694274401	-108.254721916545	0.187192076588626	0.667944959372786	5.34094395410897	14.998861691789
"347"	346	-3818.29234867952	-3920.44136035585	-3818.29234867952	-102.149011676322	-3818.29234867952	14.998861691789	0.10593157403009	0.657534883328945	0.0811062543919121	0.00622333360464849	0.821643383776416	-105.982338160647	0.190968549293398	0.424661129114792	5.34094395410897	14.998861691789
"348"	347	-3817.90772905988	-3920.77622603669	-3817.90772905988	-102.868496976815	-3817.90772905988	14.998861691789	0.106237147661272	0.638068495006769	0.0814210038282225	0.00584397845161915	0.774626170723492	-106.766631960405	0.204175601186355	0.21500461130049	5.34094395410897	14.998861691789
"349"	348	-3817.86789529849	-3921.71439669967	-3817.86789529849	-103.846501401176	-3817.86789529849	14.998861691789	0.105265580813488	0.639055394158095	0.0804354056711211	0.0057148011703381	0.785579941218988	-107.741340653104	0.194931093541697	0.191182881839254	5.34094395410897	14.998861691789
"350"	349	-3817.73045822174	-3921.66957469874	-3817.73045822174	-103.939116477001	-3817.73045822174	14.998861691789	0.105265580813488	0.626114233224132	0.0799280238150913	0.00528793159851811	0.774273718568438	-107.877260987392	0.240309893361237	0.177165322510355	5.34094395410897	14.998861691789
"351"	350	-3817.65138722993	-3920.82969196888	-3817.65138722993	-103.178304738943	-3817.65138722993	14.998861691789	0.105265580813488	0.643439708982938	0.0796122013930809	0.00633958933281752	0.825256116216619	-107.05851587895	0.238991061632133	0.160127317285259	5.34094395410897	14.998861691789
"352"	351	-3817.62178732052	-3922.33337706725	-3817.62178732052	-104.711589746738	-3817.62178732052	14.998861691789	0.105265580813488	0.642564349094749	0.0799931181277333	0.00555417741449467	0.794287241398379	-108.594719776944	0.289661922494256	0.111427548980997	5.34094395410897	14.998861691789
"353"	352	-3817.61569050983	-3921.7184843197	-3817.61569050983	-104.102793809866	-3817.61569050983	14.998861691789	0.105265580813488	0.642564349094749	0.0810079542908245	0.0055053863289633	0.774661473901486	-107.985923840071	0.187459996378811	0.0919722373786838	5.34094395410897	14.998861691789
"354"	353	-3817.52854142774	-3920.40377723143	-3817.52854142774	-102.875235803692	-3817.52854142774	14.998861691789	0.105265580813488	0.642564349094749	0.0805541634207372	0.00633636834313422	0.825548028014074	-106.758365833898	0.245890869470323	0.0741728221638298	5.34094395410897	14.998861691789
"355"	354	-3817.50807225431	-3920.15772537789	-3817.50807225431	-102.649653123579	-3817.50807225431	14.998861691789	0.105265580813488	0.631575834398458	0.0815730577205392	0.00602990272213194	0.771081371818183	-106.569497845734	0.223476349114648	0.190423181471581	5.34094395410897	14.998861691789
"356"	355	-3817.45407843161	-3920.34753543109	-3817.45407843161	-102.893456999477	-3817.45407843161	14.998861691789	0.105265580813488	0.663987843854543	0.0810208940985119	0.0067577635987522	0.818925645375837	-106.705390215902	0.231563285667689	0.227919958356254	5.34094395410897	14.998861691789
"357"	356	-3817.27262370653	-3920.27062938903	-3817.27262370653	-102.9980056825	-3817.27262370653	14.998861691789	0.108100093348422	0.663987843854543	0.0824834235787141	0.00632740561538751	0.800212572211001	-106.809938898924	0.195751067936203	0.214305651311916	5.34094395410897	14.998861691789
"358"	357	-3817.2508843196	-3920.08597796891	-3817.2508843196	-102.835093649315	-3817.2508843196	14.998861691789	0.108100093348422	0.663987843854543	0.0828638975250904	0.0062444911633561	0.784852480128345	-106.64702686574	0.21326310815794	0.342460113345602	5.34094395410897	14.998861691789
"359"	358	-3817.16904614215	-3919.99977970809	-3817.16904614215	-102.830733565934	-3817.16904614215	14.998861691789	0.108100093348422	0.670185880786311	0.0822640083996971	0.00555277308137672	0.751533140667925	-106.622159607343	0.167741682961513	0.522365451120234	5.34094395410897	14.998861691789
"360"	359	-3816.89827383138	-3921.59342170739	-3816.89827383138	-104.695147876004	-3816.89827383138	14.998861691789	0.108100093348422	0.700760190982359	0.0806066482762785	0.00619109402063223	0.806091092479042	-108.385976766721	0.273110904824417	0.263651388017331	5.34094395410897	14.998861691789
"361"	360	-3816.78937200194	-3921.95405616979	-3816.78937200194	-105.16468416785	-3816.78937200194	14.998861691789	0.108100093348422	0.660452433084099	0.0829151871960246	0.00590340374475341	0.758761206895176	-108.988332764225	0.138845855784191	0.263052002945018	5.34094395410897	14.998861691789
"362"	361	-3816.71422199764	-3919.72982667997	-3816.71422199764	-103.015604682332	-3816.71422199764	14.998861691789	0.108100093348422	0.677693608551957	0.0823807741056415	0.00594096244142863	0.765257586940909	-106.782242904138	0.132576609071897	0.581507824159598	5.34094395410897	14.998861691789
"363"	362	-3816.63593100481	-3919.59101283094	-3816.63593100481	-102.955081826132	-3816.63593100481	14.998861691789	0.106229811614908	0.677693608551957	0.081328733558042	0.00594562308515567	0.768857857480559	-106.721720047937	0.216060345829069	0.206042783633162	5.34094395410897	14.998861691789
"364"	363	-3816.63058205136	-3919.6701850928	-3816.63058205136	-103.039603041438	-3816.63058205136	14.998861691789	0.106229811614908	0.677693608551957	0.0823525248645516	0.00644433105301307	0.786974660876679	-106.806241263244	0.224019437808571	0.0576975724837417	5.34094395410897	14.998861691789
"365"	364	-3816.61507109059	-3921.92742948241	-3816.61507109059	-105.312358391826	-3816.61507109059	14.998861691789	0.104198239757048	0.684718074272874	0.0810943927715535	0.00750616069519723	0.836176376793792	-109.055855545128	0.31894215709792	0.0796425606352677	5.34094395410897	14.998861691789
"366"	365	-3816.58074305558	-3920.01393425923	-3816.58074305558	-103.433191203651	-3816.58074305558	14.998861691789	0.104198239757048	0.696274437232694	0.0807151024613456	0.00627358987356646	0.802464106404943	-107.138722597011	0.145374905926813	0.448609997173542	5.34094395410897	14.998861691789
"367"	366	-3816.45071042138	-3920.13716770903	-3816.45071042138	-103.686457287646	-3816.45071042138	14.998861691789	0.104198239757048	0.694760250114265	0.081594762399561	0.00647582402737237	0.799125730265172	-107.39695588111	0.149640568915548	0.469460040295594	5.34094395410897	14.998861691789
"368"	367	-3816.37387905286	-3921.98859574705	-3816.37387905286	-105.614716694184	-3816.37387905286	14.998861691789	0.104198239757048	0.706745832779445	0.0803471152826563	0.00682041530354253	0.827072048468027	-109.28595639145	0.135113614442208	0.313453267841847	5.34094395410897	14.998861691789
"369"	368	-3816.36280697684	-3921.86455508129	-3816.36280697684	-105.501748104449	-3816.36280697684	14.998861691789	0.104198239757048	0.706745832779445	0.0811972676377508	0.0062482698509871	0.808488187571179	-109.172987801716	0.15484812264318	0.697983978885914	5.34094395410897	14.998861691789
"370"	369	-3816.30132774472	-3919.86742172884	-3816.30132774472	-103.566093984115	-3816.30132774472	14.998861691789	0.104198239757048	0.706745832779445	0.0811608954511389	0.00645591424433819	0.807169957711936	-107.237333681382	0.185669481011293	0.362889479182181	5.34094395410897	14.998861691789
"371"	370	-3816.2810985104	-3920.09051736709	-3816.2810985104	-103.809418856699	-3816.2810985104	14.998861691789	0.104198239757048	0.706745832779445	0.0803341476221949	0.00595951553697204	0.792036851059922	-107.480658553966	0.173140685399069	0.513046440940269	5.34094395410897	14.998861691789
"372"	371	-3816.27564102894	-3920.05573418243	-3816.27564102894	-103.780093153487	-3816.27564102894	14.998861691789	0.104198239757048	0.701656689159313	0.0807177377719992	0.00569859616367748	0.788480908717493	-107.467985952245	0.203057745927351	0.26254445093921	5.34094395410897	14.998861691789
"373"	372	-3816.21889151808	-3920.13327732426	-3816.21889151808	-103.914385806184	-3816.21889151808	14.998861691789	0.104198239757048	0.701656689159313	0.0809829358238347	0.00599693527370864	0.799440568757068	-107.602278604942	0.214019205295699	0.202743404852359	5.34094395410897	14.998861691789
"374"	373	-3816.15502628415	-3920.6794624837	-3816.15502628415	-104.524436199545	-3816.15502628415	14.998861691789	0.104198239757048	0.705127821640668	0.0797582048132221	0.00610781764269641	0.805096565126267	-108.200967876985	0.179928974226055	0.157311341646622	5.34094395410897	14.998861691789
"375"	374	-3816.13110674029	-3920.2216914292	-3816.13110674029	-104.090584688915	-3816.13110674029	14.998861691789	0.104198239757048	0.709784608418832	0.081612241164741	0.00645247768556145	0.80777747002084	-107.751892067508	0.14525857447162	0.440901869876808	5.34094395410897	14.998861691789
"376"	375	-3816.09831728819	-3920.97516018998	-3816.09831728819	-104.876842901795	-3816.09831728819	14.998861691789	0.104198239757048	0.701313018914664	0.0816074444204121	0.0060505782127198	0.795280271291344	-108.565861154829	0.232234466079256	0.423210182944407	5.34094395410897	14.998861691789
"377"	376	-3816.05771453037	-3920.32202411051	-3816.05771453037	-104.264309580143	-3816.05771453037	14.998861691789	0.104198239757048	0.715424717722655	0.0806388258370585	0.00618608695059685	0.808811117148153	-107.907204424738	0.219823429342855	0.395039880887409	5.34094395410897	14.998861691789
"378"	377	-3816.04909440705	-3919.57435028976	-3816.04909440705	-103.525255882715	-3816.04909440705	14.998861691789	0.104198239757048	0.720884733193084	0.0798871908729774	0.00622812052855182	0.834721641501054	-107.150353386035	0.180916815850759	0.382120882432448	5.34094395410897	14.998861691789
"379"	378	-3815.91183409131	-3920.2751696153	-3815.91183409131	-104.363335523993	-3815.91183409131	14.998861691789	0.105144517066776	0.749308807479182	0.0791570530521123	0.00689080095066972	0.864501238693662	-107.896200411928	0.229552997047085	0.291868969173705	5.34094395410897	14.998861691789
"380"	379	-3815.90819522363	-3920.33318658095	-3815.90819522363	-104.424991357321	-3815.90819522363	14.998861691789	0.105144517066776	0.749308807479182	0.0799785993324542	0.00702479744984368	0.865549723216143	-107.957856245256	0.243624789019137	0.115226748253851	5.34094395410897	14.998861691789
"381"	380	-3815.85057358843	-3921.12677305367	-3815.85057358843	-105.276199465238	-3815.85057358843	14.998861691789	0.105144517066776	0.749308807479182	0.0793334573737364	0.00746505463509112	0.886721610708236	-108.809064353173	0.232431335584841	0.190274834873878	5.34094395410897	14.998861691789
"382"	381	-3815.79326637857	-3920.67500893167	-3815.79326637857	-104.881742553095	-3815.79326637857	14.998861691789	0.105144517066776	0.749338158729893	0.0792581427669833	0.00778473114781253	0.892435035299112	-108.414512551155	0.201420377685074	0.211835767029007	5.34094395410897	14.998861691789
"383"	382	-3815.71672010728	-3919.94909612241	-3815.71672010728	-104.232376015125	-3815.71672010728	14.998861691789	0.105144517066776	0.749338158729893	0.0794569670355093	0.00745252223203757	0.879942013355631	-107.765146013184	0.18940940739307	0.325381773893039	5.34094395410897	14.998861691789
"384"	383	-3815.66391215287	-3919.72589647177	-3815.66391215287	-104.061984318896	-3815.66391215287	14.998861691789	0.105144517066776	0.749030086166685	0.0791094052786569	0.00698933469874382	0.860736662847338	-107.595750322239	0.207019249293876	0.386745758190622	5.34094395410897	14.998861691789
"385"	384	-3815.61987680898	-3920.22934926786	-3815.61987680898	-104.609472458881	-3815.61987680898	14.998861691789	0.105144517066776	0.766551763712829	0.0777522125077876	0.00756459934960734	0.893584179867703	-108.086712320998	0.213206742695248	0.241894903046706	5.34094395410897	14.998861691789
"386"	385	-3815.6056637018	-3920.31150009294	-3815.6056637018	-104.705836391136	-3815.6056637018	14.998861691789	0.105144517066776	0.766551763712829	0.0776240312263252	0.00751979001754754	0.888082091668376	-108.183076253254	0.175546534543465	0.427878580620655	5.34094395410897	14.998861691789
"387"	386	-3815.58189345505	-3921.65638092882	-3815.58189345505	-106.074487473778	-3815.58189345505	14.998861691789	0.105144517066776	0.766171163123849	0.0787119642549023	0.00739985171993381	0.892763377148413	-109.552952583361	0.247097355450891	0.332212371516045	5.34094395410897	14.998861691789
"388"	387	-3815.53111403664	-3921.56089804463	-3815.53111403664	-106.029784007992	-3815.53111403664	14.998861691789	0.107462831480855	0.766171163123849	0.0799391649696453	0.00750151040675948	0.889571676109624	-109.508249117575	0.26402207059251	0.136306847661343	5.34094395410897	14.998861691789
